isfocus,focus,word,normalized_words,index,POS,-1POS,-2POS,+1POS,+2POS,prediction
0,multisentence,1998b,1998b,18,7,41,40,22,32,0
0,multisentence,;,;,19,22,7,41,32,34,0
0,multisentence,Poortinga,poortinga,20,32,22,7,34,11,0
0,multisentence,et,et,21,34,32,22,11,9,0
0,multisentence,al.,al.,22,11,34,32,9,12,0
0,multisentence,",",",",23,9,11,34,12,16,0
0,multisentence,1998,1998,24,12,9,11,16,11,0
0,multisentence,),),25,16,12,9,11,9,0
0,multisentence,These,these,26,11,16,12,9,16,0
0,multisentence,repressor,repressor,27,9,11,16,16,6,0
0,multisentence,proteins,protein,28,16,9,11,6,41,0
0,multisentence,interact,interact,29,6,16,9,41,40,0
0,multisentence,with,with,30,40,6,16,40,40,0
0,multisentence,dCtBP,dctbp,31,9,40,40,12,16,0
0,multisentence,through,through,32,12,9,40,16,15,0
0,multisentence,CtBP,ctbp,33,16,12,9,15,31,0
0,multisentence,binding,binding,34,15,16,12,31,24,0
0,multisentence,motifs,motif,35,31,15,16,24,24,0
0,multisentence,located,locate,36,24,31,15,24,11,0
0,multisentence,within,within,37,24,24,31,11,22,0
0,multisentence,the,the,38,11,24,24,22,32,0
0,multisentence,repressor,repressor,39,22,11,24,32,24,0
0,multisentence,domains,domain,40,32,22,11,24,9,0
0,multisentence,located,locate,41,24,32,22,9,24,0
0,multisentence,near,near,42,9,24,32,24,12,0
0,multisentence,their,their,43,24,9,24,12,6,0
0,multisentence,C-terminal,c-terminal,44,12,24,9,6,6,0
0,multisentence,ends,end,45,6,12,24,6,7,0
0,multisentence,.,.,46,6,6,12,7,39,0
0,enhance,(,(,0,7,6,6,39,12,0
0,enhance,E,e,1,39,7,6,12,6,0
0,enhance,),),2,12,39,7,6,6,0
0,enhance,Association,association,3,6,12,39,6,7,0
0,enhance,of,of,4,6,6,12,7,33,0
0,enhance,Sina,sina,5,7,6,6,33,6,0
0,enhance,with,with,6,33,7,6,6,6,0
0,enhance,HA-tagged,ha-tagged,7,6,33,7,6,22,0
0,enhance,Ttk,ttk,8,6,6,33,22,32,0
0,enhance,is,be,9,22,6,6,32,5,0
0,enhance,specifically,specifically,10,32,22,6,5,40,0
1,enhance,enhanced,enhance,11,5,32,22,40,40,0
0,enhance,by,by,12,40,40,40,22,35,0
0,enhance,Phyl,phyl,13,22,41,40,35,22,0
0,enhance,.,.,14,35,22,41,22,36,0
0,possible,In,in,0,22,35,22,36,16,0
0,possible,the,the,1,36,22,35,16,11,0
0,possible,bug,bug,2,16,36,22,11,16,0
0,possible,Oncopeltus,oncopeltus,3,11,16,36,16,4,0
0,possible,fasciatus,fasciatus,4,16,11,16,4,41,0
0,possible,",",",",5,4,16,11,41,22,0
0,possible,Dfd,dfd,6,40,4,16,22,32,0
0,possible,can,can,7,22,41,4,32,9,0
0,possible,not,not,8,32,22,41,9,12,0
0,possible,activate,activate,9,9,32,22,12,16,0
0,possible,pb,pb,10,12,9,32,16,5,0
0,possible,because,because,11,16,12,9,5,40,0
0,possible,pb,pb,12,5,16,12,40,40,0
0,possible,is,be,13,40,40,40,11,22,0
0,possible,not,not,14,11,41,40,22,15,0
0,possible,even,even,15,22,11,41,15,31,0
0,possible,present,present,16,15,22,11,31,9,0
0,possible,in,in,17,31,15,22,9,16,0
0,possible,the,the,18,9,31,15,16,29,0
0,possible,maxillae,maxilla,19,16,9,31,29,31,0
0,possible,(,(,20,29,16,9,31,11,0
0,possible,30,30,21,31,29,16,11,23,0
0,possible,),),22,11,31,29,23,19,0
0,possible,.,.,23,23,11,31,19,6,0
0,test,We,we,0,19,23,11,6,6,0
0,test,have,have,1,6,19,23,6,41,0
0,test,also,also,2,6,6,19,41,40,0
1,test,tested,test,3,40,6,6,40,40,0
0,test,if,if,4,7,40,40,9,12,0
0,test,Trl,trl,5,9,7,40,12,16,0
0,test,and,and,6,12,9,7,16,4,0
0,test,PcG,pcg,7,16,12,9,4,24,0
0,test,genes,gene,8,4,16,12,24,34,0
0,test,interact,interact,9,24,4,16,34,4,0
0,test,to,to,10,34,24,4,4,32,0
0,test,silence,silence,11,4,34,24,32,29,0
0,test,the,the,12,32,4,34,29,31,0
0,test,endogenous,endogenous,13,29,32,4,31,11,0
0,test,Ubx,ubx,14,31,29,32,11,9,0
0,test,gene,gene,15,11,31,29,9,33,0
0,test,and,and,16,9,11,31,33,6,0
0,test,MCP,mcp,17,33,9,11,6,15,0
0,test,reporter,reporter,18,6,33,9,15,11,0
0,test,constructs,construct,19,15,6,33,11,12,0
0,test,in,in,20,11,15,6,12,16,0
0,test,double,double,21,12,11,15,16,5,0
0,test,heterozygous,heterozygous,22,16,12,11,5,40,0
0,test,animals,animal,23,5,16,12,40,40,0
0,test,.,.,24,24,40,40,4,22,0
0,and,In,in,0,4,24,40,22,32,0
0,and,these,these,1,22,4,24,32,9,0
0,and,studies,study,2,32,22,4,9,16,0
0,and,",",",",3,9,32,22,16,5,0
0,and,Gro,gro,4,16,9,32,5,40,0
0,and,was,be,5,5,16,9,40,40,0
0,and,found,found,6,24,40,40,4,24,0
0,and,to,to,7,4,24,40,24,4,0
0,and,interact,interact,8,24,4,24,4,22,0
0,and,specifically,specifically,9,4,24,4,22,32,0
0,and,with,with,10,22,4,24,32,24,0
0,and,Hairy,hairy,11,32,22,4,24,24,0
1,and,and,and,12,24,32,22,24,29,0
0,and,Hairy-related,hairy-related,13,24,24,32,29,31,0
0,and,proteins,protein,14,29,24,24,31,22,0
0,and,",",",",15,31,29,24,22,11,0
0,and,and,and,16,22,31,29,11,23,0
0,and,maternally,maternally,17,11,22,31,23,16,0
0,and,expressed,express,18,23,11,22,16,6,0
0,and,Gro,gro,19,16,23,11,6,6,0
0,and,was,be,20,6,16,23,6,37,0
0,and,shown,show,21,6,6,16,37,32,0
0,and,to,to,22,37,6,6,32,4,0
0,and,be,be,23,32,37,6,4,11,0
0,and,required,require,24,4,32,37,11,9,0
0,and,for,for,25,11,4,32,9,16,0
0,and,the,the,26,9,11,4,16,31,0
0,and,transcriptional,transcriptional,27,16,9,11,31,34,0
0,and,repression,repression,28,31,16,9,34,4,0
0,and,of,of,29,34,31,16,4,9,0
0,and,genes,gene,30,4,34,31,9,12,0
0,and,that,that,31,9,4,34,12,12,0
0,and,direct,direct,32,12,9,4,12,29,0
0,and,Drosophila,drosophila,33,12,12,9,29,31,0
0,and,segmentation,segmentation,34,29,12,12,31,11,0
0,and,",",",",35,31,29,12,11,5,0
0,and,neurogenesis,neurogenesis,36,11,31,29,5,40,0
0,and,",",",",37,5,11,31,40,40,0
0,and,and,and,38,8,40,40,16,4,0
0,and,sex-determination,sex-determination,39,16,8,40,4,11,0
0,and,--,--,40,4,16,8,11,16,0
0,and,three,three,41,11,4,16,16,4,0
0,and,processes,process,42,16,11,4,4,39,0
0,and,known,know,43,4,16,11,39,22,0
0,and,to,to,44,39,4,16,22,32,0
0,and,be,be,45,22,39,4,32,33,0
0,and,regulated,regulate,46,32,22,39,33,11,0
0,and,by,by,47,33,32,22,11,23,0
0,and,Hairy,hairy,48,11,33,32,23,8,0
0,and,family,family,49,23,11,33,8,16,0
0,and,repressors,repressor,50,8,23,11,16,4,0
0,and,.,.,51,16,8,23,4,22,0
0,demonstrate,Recent,recent,0,4,16,8,22,32,0
0,demonstrate,studies,study,1,22,4,16,32,29,0
0,demonstrate,have,have,2,32,22,4,29,9,0
1,demonstrate,demonstrated,demonstrate,3,29,32,22,9,12,0
0,demonstrate,that,that,4,9,29,32,12,16,0
0,demonstrate,the,the,5,12,9,29,16,6,0
0,demonstrate,Sina,sina,6,16,12,9,6,41,0
0,demonstrate,and,and,7,6,16,12,41,31,0
0,demonstrate,Phyl,phyl,8,40,6,16,31,9,0
0,demonstrate,proteins,protein,9,31,41,6,9,19,0
0,demonstrate,form,form,10,9,31,41,19,35,0
0,demonstrate,a,a,11,19,9,31,35,11,0
0,demonstrate,ternary,ternary,12,35,19,9,11,23,0
0,demonstrate,complex,complex,13,11,35,19,23,16,0
0,demonstrate,with,with,14,23,11,35,16,5,0
0,demonstrate,Ttk,ttk,15,16,23,11,5,41,0
0,demonstrate,and,and,16,5,16,23,41,40,0
0,demonstrate,promote,promote,17,40,5,16,40,40,0
0,demonstrate,ubiquitination,ubiquitination,18,40,40,40,10,35,0
0,demonstrate,and,and,19,10,41,40,35,9,0
0,demonstrate,rapid,rapid,20,35,10,41,9,19,0
0,demonstrate,degradation,degradation,21,9,35,10,19,11,0
0,demonstrate,of,of,22,19,9,35,11,23,0
0,demonstrate,Ttk,ttk,23,11,19,9,23,16,0
0,demonstrate,through,through,24,23,11,19,16,4,0
0,demonstrate,the,the,25,16,23,11,4,41,0
0,demonstrate,proteasome,proteasome,26,4,16,23,41,9,0
0,demonstrate,pathway,pathway,27,40,4,16,9,12,0
0,demonstrate,(,(,28,9,41,4,12,16,0
0,demonstrate,14,14,29,12,9,41,16,32,0
0,demonstrate,",",",",30,16,12,9,32,5,0
0,demonstrate,22,22,31,32,16,12,5,40,0
0,demonstrate,),),32,5,32,16,40,40,0
0,demonstrate,.,.,33,40,40,40,7,4,0
0,obligate,If,if,0,7,41,40,4,24,0
0,obligate,this,this,1,4,7,41,24,4,0
0,obligate,model,model,2,24,4,7,4,19,0
0,obligate,is,be,3,4,24,4,19,35,0
0,obligate,correct,correct,4,19,4,24,35,24,0
0,obligate,",",",",5,35,19,4,24,31,0
0,obligate,iab-4,iab-4,6,24,35,19,31,19,0
0,obligate,mutations,mutation,7,31,24,35,19,5,0
0,obligate,must,must,8,19,31,24,5,41,0
0,obligate,therefore,therefore,9,5,19,31,41,40,0
0,obligate,affect,affect,10,40,5,19,40,40,0
0,obligate,abd-A,abd-a,11,40,40,40,22,35,0
0,obligate,expression,expression,12,22,41,40,35,24,0
0,obligate,in,in,13,35,22,41,24,9,0
0,obligate,a,a,14,24,35,22,9,16,0
0,obligate,specific,specific,15,9,24,35,16,4,0
0,obligate,subset,subset,16,16,9,24,4,41,0
0,obligate,of,of,17,4,16,9,41,9,0
0,obligate,mesodermal,mesodermal,18,40,4,16,9,16,0
0,obligate,cells,cell,19,9,41,4,16,32,0
0,obligate,which,which,20,16,9,41,32,4,0
0,obligate,they,they,21,32,16,9,4,24,0
0,obligate,were,be,22,4,32,16,24,5,0
0,obligate,not,not,23,24,4,32,5,40,0
0,obligate,able,able,24,5,24,4,40,40,0
0,obligate,to,to,25,40,40,40,17,31,0
0,obligate,identify,identify,26,17,41,40,31,22,0
0,obligate,.,.,27,31,17,41,22,6,0
0,contrast,Dm-Ftz,dm-ftz,0,22,31,17,6,41,0
0,contrast,generated,generate,1,6,22,31,41,40,0
0,contrast,strong,strong,2,40,6,22,40,40,0
0,contrast,segmentation,segmentation,3,40,40,40,22,35,0
0,contrast,phenotypes,phenotype,4,22,41,40,35,24,0
0,contrast,and,and,5,35,22,41,24,11,0
0,contrast,interacted,interact,6,24,35,22,11,9,0
0,contrast,strongly,strongly,7,11,24,35,9,16,0
0,contrast,with,with,8,9,11,24,16,11,0
0,contrast,Ftz-F1,ftz-f1,9,16,9,11,11,19,0
0,contrast,",",",",10,11,16,9,19,4,0
0,contrast,Tc-Ftz,tc-ftz,11,19,11,16,4,41,0
0,contrast,caused,cause,12,4,19,11,41,22,0
0,contrast,moderate,moderate,13,40,4,19,22,32,0
0,contrast,phenotypes,phenotype,14,22,41,4,32,11,0
0,contrast,and,and,15,32,22,41,11,4,0
0,contrast,interacted,interact,16,11,32,22,4,41,0
0,contrast,with,with,17,4,11,32,41,7,0
0,contrast,Ftz-F1,ftz-f1,18,40,4,11,7,22,0
0,contrast,to,to,19,7,41,4,22,35,0
0,contrast,a,a,20,22,7,41,35,9,0
0,contrast,lesser,lesser,21,35,22,7,9,16,0
0,contrast,extent,extent,22,9,35,22,16,11,0
0,contrast,than,than,23,16,9,35,11,19,0
0,contrast,Dm-Ftz,dm-ftz,24,11,16,9,19,5,0
0,contrast,",",",",25,19,11,16,5,40,0
0,contrast,while,while,26,5,19,11,40,40,0
0,contrast,Sg-Ftz,sg-ftz,27,22,40,40,35,22,0
0,contrast,generated,generate,28,35,22,40,22,15,0
0,contrast,extremly,extremly,29,22,35,22,15,24,0
0,contrast,weak,weak,30,15,22,35,24,31,0
0,contrast,phenotypes,phenotype,31,24,15,22,31,9,0
0,contrast,and,and,32,31,24,15,9,16,0
0,contrast,only,only,33,9,31,24,16,11,0
0,contrast,interacted,interact,34,16,9,31,11,22,0
0,contrast,marginally,marginally,35,11,16,9,22,5,0
0,contrast,with,with,36,22,11,16,5,41,0
0,contrast,Ftz-F1,ftz-f1,37,5,22,11,41,40,0
0,contrast,.,.,38,40,5,22,40,40,0
0,regulate,Regulation,regulation,0,40,40,40,9,16,0
0,regulate,of,of,1,9,41,40,16,11,0
0,regulate,pb,pb,2,16,9,41,11,19,0
0,regulate,expression,expression,3,11,16,9,19,6,0
0,regulate,by,by,4,19,11,16,6,6,0
0,regulate,Dfd,dfd,5,6,19,11,6,9,0
0,regulate,and,and,6,6,6,19,9,36,0
0,regulate,Scr,scr,7,9,6,6,36,12,0
0,contrast,While,while,0,36,9,6,12,16,0
0,contrast,iab-2,iab-2,1,12,36,9,16,4,0
0,contrast,",",",",2,16,12,36,4,11,0
0,contrast,iab-3,iab-3,3,4,16,12,11,9,0
0,contrast,and,and,4,11,4,16,9,16,0
0,contrast,iab-4,iab-4,5,9,11,4,16,4,0
0,contrast,regulate,regulate,6,16,9,11,4,41,0
0,contrast,abd-A,abd-a,7,4,16,9,41,32,0
0,contrast,in,in,8,40,4,16,32,9,0
0,contrast,PS7,ps7,9,32,41,4,9,12,0
0,contrast,",",",",10,9,32,41,12,16,0
0,contrast,PS8,ps8,11,12,9,32,16,4,0
0,contrast,and,and,12,16,12,9,4,7,0
0,contrast,PS9,ps9,13,4,16,12,7,32,0
0,contrast,respectively,respectively,14,7,4,16,32,29,0
0,contrast,",",",",15,32,7,4,29,22,0
0,contrast,iab-5,iab-5,16,29,32,7,22,4,0
0,contrast,",",",",17,22,29,32,4,41,0
0,contrast,iab-6,iab-6,18,4,22,29,41,9,0
0,contrast,",",",",19,40,4,22,9,16,0
0,contrast,iab-7,iab-7,20,9,41,4,16,36,0
0,contrast,and,and,21,16,9,41,36,9,0
0,contrast,iab-8,iab-8,22,36,16,9,9,24,0
0,contrast,regulate,regulate,23,9,36,16,24,12,0
0,contrast,Abd-B,abd-b,24,24,9,36,12,16,0
0,contrast,expression,expression,25,12,24,9,16,6,0
0,contrast,in,in,26,16,12,24,6,41,0
0,contrast,PS10,ps10,27,6,16,12,41,40,0
0,contrast,",",",",28,40,6,16,40,40,0
0,contrast,PS11,ps11,29,40,40,40,11,16,0
0,contrast,",",",",30,11,41,40,16,22,0
0,contrast,PS12,ps12,31,16,11,41,22,35,0
0,contrast,and,and,32,22,16,11,35,22,0
0,contrast,PS13,ps13,33,35,22,16,22,29,0
0,contrast,.,.,34,22,35,22,29,31,0
0,downregulate,In,in,0,29,22,35,31,22,0
0,downregulate,fact,fact,1,31,29,22,22,11,0
0,downregulate,",",",",2,22,31,29,11,9,0
0,downregulate,all,all,3,11,22,31,9,16,0
0,downregulate,PRD=,prd=,4,9,11,22,16,16,0
0,downregulate,>,>,5,16,9,11,16,5,0
0,downregulate,Hox,hox,6,16,16,9,5,40,0
0,downregulate,combinations,combination,7,5,16,16,40,40,0
0,downregulate,",",",",8,22,40,40,36,24,0
0,downregulate,except,except,9,36,22,40,24,12,0
0,downregulate,Lab,lab,10,24,36,22,12,39,0
0,downregulate,(,(,11,12,24,36,39,22,0
0,downregulate,data,data,12,39,12,24,22,35,0
0,downregulate,not,not,13,22,39,12,35,5,0
0,downregulate,shown,show,14,35,22,39,5,40,0
0,downregulate,),),15,5,35,22,40,40,0
0,downregulate,and,and,16,11,40,40,9,16,0
0,downregulate,Dfd,dfd,17,9,11,40,16,22,0
0,downregulate,(,(,18,16,9,11,22,32,0
0,downregulate,Fig,fig,19,22,16,9,32,11,0
0,downregulate,.,.,20,32,22,16,11,6,0
0,downregulate,3D,3d,21,11,32,22,6,6,0
0,downregulate,),),22,6,11,32,6,41,0
0,downregulate,",",",",23,6,6,11,41,40,0
0,downregulate,negatively,negatively,24,40,6,6,40,40,0
0,downregulate,regulate,regulate,25,7,40,40,22,32,0
0,downregulate,mesodermal,mesodermal,26,22,7,40,32,22,0
0,downregulate,pb,pb,27,32,22,7,22,11,0
0,downregulate,expression,expression,28,22,32,22,11,9,0
0,downregulate,(,(,29,11,22,32,9,16,0
0,downregulate,data,data,30,9,11,22,16,5,0
0,downregulate,not,not,31,16,9,11,5,40,0
0,downregulate,shown,show,32,5,16,9,40,40,0
0,downregulate,),),33,22,40,40,32,34,0
0,downregulate,.,.,34,32,22,40,34,11,0
0,and,Mutations,mutations,0,34,32,22,11,9,0
0,and,in,in,1,11,34,32,9,16,0
0,and,dTCF,dtcf,2,9,11,34,16,11,0
1,and,and,and,3,16,9,11,11,9,0
0,and,expression,expression,4,11,16,9,9,16,0
0,and,of,of,5,9,11,16,16,5,0
0,and,a,a,6,16,9,11,5,40,0
0,and,dominant-negative,dominant-negative,7,5,16,9,40,40,0
0,and,dTCF,dtcf,8,22,40,40,15,24,0
0,and,transgene,transgene,9,15,22,40,24,31,0
0,and,cause,cause,10,24,15,22,31,34,0
0,and,a,a,11,31,24,15,34,16,0
0,and,segment,segment,12,34,31,24,16,11,0
0,and,polarity,polarity,13,16,34,31,11,9,0
0,and,phenotype,phenotype,14,11,16,34,9,12,0
0,and,and,and,15,9,11,16,12,19,0
0,and,affect,affect,16,12,9,11,19,5,0
0,and,expression,expression,17,19,12,9,5,40,0
0,and,of,of,18,5,19,12,40,40,0
0,and,the,the,19,34,40,40,11,33,0
0,and,Wingless,wingless,20,11,34,40,33,34,0
0,and,target,target,21,33,11,34,34,22,0
0,and,genes,gene,22,34,33,11,22,31,0
0,and,engrailed,engrailed,23,22,34,33,31,34,0
0,and,and,and,24,31,22,34,34,11,0
0,and,Ultrabithorax,ultrabithorax,25,34,31,22,11,9,0
0,and,.,.,26,11,34,31,9,16,0
0,attenuate,Treatment,treatment,0,9,11,34,16,11,0
0,attenuate,with,with,1,16,9,11,11,12,0
0,attenuate,either,either,2,11,16,9,12,9,0
0,attenuate,of,of,3,12,11,16,9,12,0
0,attenuate,the,the,4,9,12,11,12,16,0
0,attenuate,PI,pi,5,12,9,12,16,4,0
0,attenuate,3-kinase,3-kinase,6,16,12,9,4,22,0
0,attenuate,inhibitors,inhibitor,7,4,16,12,22,32,0
0,attenuate,",",",",8,22,4,16,32,8,0
0,attenuate,wortmannin,wortmannin,9,32,22,4,8,7,0
0,attenuate,or,or,10,8,32,22,7,8,0
0,attenuate,LY294002,ly294002,11,7,8,32,8,19,0
0,attenuate,",",",",12,8,7,8,19,4,0
0,attenuate,or,or,13,19,8,7,4,11,0
0,attenuate,the,the,14,4,19,8,11,16,0
0,attenuate,MEK,mek,15,11,4,19,16,29,0
0,attenuate,inhibitor,inhibitor,16,16,11,4,29,31,0
0,attenuate,PD,pd,17,29,16,11,31,9,0
0,attenuate,98059,98059,18,31,29,16,9,12,0
0,attenuate,",",",",19,9,31,29,12,16,0
0,attenuate,which,which,20,12,9,31,16,11,0
0,attenuate,prevents,prevents,21,16,12,9,11,9,0
0,attenuate,MAPK,mapk,22,11,16,12,9,12,0
0,attenuate,signaling,signal,23,9,11,16,12,5,0
0,attenuate,",",",",24,12,9,11,5,40,0
1,attenuate,attenuated,attenuate,25,5,12,9,40,40,0
0,attenuate,the,the,26,40,40,40,9,16,0
0,attenuate,dexamethasone,dexamethasone,27,9,41,40,16,5,0
0,attenuate,stimulation,stimulation,28,16,9,41,5,41,0
0,attenuate,of,of,29,5,16,9,41,40,0
0,attenuate,TER,ter,30,40,5,16,40,40,0
0,attenuate,without,without,31,40,40,40,22,32,0
0,attenuate,affecting,affect,32,22,41,40,32,24,0
0,attenuate,apical,apical,33,32,22,41,24,33,0
0,attenuate,junction,junction,34,24,32,22,33,29,0
0,attenuate,remodeling,remodel,35,33,24,32,29,31,0
0,attenuate,.,.,36,29,33,24,31,11,0
0,support,The,the,0,31,29,33,11,22,0
0,support,recent,recent,1,11,31,29,22,39,0
0,support,finding,find,2,22,11,31,39,22,0
0,support,that,that,3,39,22,11,22,32,0
0,support,the,the,4,22,39,22,32,29,0
0,support,dCtBP,dctbp,5,32,22,39,29,22,0
0,support,protein,protein,6,29,32,22,22,6,0
0,support,interacts,interacts,7,22,29,32,6,41,0
0,support,with,with,8,6,22,29,41,40,0
0,support,the,the,9,40,6,22,40,40,0
0,support,repressors,repressor,10,24,40,40,22,32,0
0,support,Knirps,knirps,11,22,24,40,32,22,0
0,support,and,and,12,32,22,24,22,27,0
0,support,Snail,snail,13,22,32,22,27,9,0
0,support,(,(,14,27,22,32,9,24,0
0,support,14,14,15,9,27,22,24,25,0
0,support,),),16,24,9,27,25,24,0
0,support,and,and,17,25,24,9,24,11,0
0,support,Hairy,hairy,18,24,25,24,11,22,0
0,support,(,(,19,11,24,25,22,15,0
0,support,17,17,20,22,11,24,15,31,0
0,support,),),21,15,22,11,31,11,0
1,support,supports,support,22,31,15,22,11,16,0
0,support,this,this,23,11,31,15,16,24,0
0,support,notion,notion,24,16,11,31,24,9,0
0,support,.,.,25,24,16,11,9,12,0
0,distinguish,Later,later,0,9,24,16,12,5,0
0,distinguish,in,in,1,12,9,24,5,40,0
0,distinguish,development,development,2,5,12,9,40,40,0
0,distinguish,",",",",3,11,40,40,9,12,0
0,distinguish,the,the,4,9,11,40,12,16,0
0,distinguish,transcription,transcription,5,12,9,11,16,4,0
0,distinguish,patterns,pattern,6,16,12,9,4,11,0
0,distinguish,in,in,7,4,16,12,11,16,0
0,distinguish,Mcp,mcp,8,11,4,16,16,11,0
0,distinguish,mutant,mutant,9,16,11,4,11,20,0
0,distinguish,and,and,10,11,16,11,20,9,0
0,distinguish,yw67,yw67,11,20,11,16,9,12,0
0,distinguish,embryos,embryo,12,9,20,11,12,15,0
0,distinguish,are,be,13,12,9,20,15,37,0
0,distinguish,indistinguishable,indistinguishable,14,15,12,9,37,32,0
0,distinguish,",",",",15,37,15,12,32,12,0
0,distinguish,suggesting,suggest,16,32,37,15,12,11,0
0,distinguish,that,that,17,12,32,37,11,23,0
0,distinguish,the,the,18,11,12,32,23,16,0
0,distinguish,Mcp,mcp,19,23,11,12,16,4,0
0,distinguish,deletion,deletion,20,16,23,11,4,32,0
0,distinguish,disrupts,disrupts,21,4,16,23,32,24,0
0,distinguish,iab4,iab4,22,32,4,16,24,34,0
0,distinguish,transcription,transcription,23,24,32,4,34,29,0
0,distinguish,only,only,24,34,24,32,29,31,0
0,distinguish,early,early,25,29,34,24,31,22,0
0,distinguish,in,in,26,31,29,34,22,5,0
0,distinguish,development,development,27,22,31,29,5,40,0
0,distinguish,.,.,28,5,22,31,40,40,0
0,present,We,we,0,22,40,40,32,34,0
1,present,present,present,1,32,22,40,34,24,0
0,present,evidence,evidence,2,34,32,22,24,19,0
0,present,that,that,3,24,34,32,19,37,0
0,present,Apterous,apterous,4,19,24,34,37,32,0
0,present,activity,activity,5,37,19,24,32,11,0
0,present,depends,depends,6,32,37,19,11,16,0
0,present,on,on,7,11,32,37,16,4,0
0,present,the,the,8,16,11,32,4,7,0
0,present,formation,formation,9,4,16,11,7,22,0
0,present,of,of,10,7,4,16,22,32,0
0,present,a,a,11,22,7,4,32,22,0
0,present,LIM,lim,12,32,22,7,22,24,0
0,present,homeodomain,homeodomain,13,22,32,22,24,12,0
0,present,dimer,dimer,14,24,22,32,12,5,0
0,present,bridged,bridge,15,12,24,22,5,40,0
0,present,by,by,16,5,12,24,40,40,0
0,present,a,a,17,40,40,40,22,15,0
0,present,dimer,dimer,18,22,41,40,15,24,0
0,present,of,of,19,15,22,41,24,29,0
0,present,cofactor,cofactor,20,24,15,22,29,31,0
0,present,.,.,21,29,24,15,31,34,0
0,contrast,Brinker,brinker,0,31,29,24,34,29,0
0,contrast,is,be,1,34,31,29,29,23,0
0,contrast,an,an,2,29,34,31,23,4,0
0,contrast,antagonist,antagonist,3,23,29,34,4,41,0
0,contrast,of,of,4,4,23,29,41,22,0
0,contrast,the,the,5,40,4,23,22,32,0
0,contrast,Dpp-signaling,dpp-signaling,6,22,41,4,32,29,0
0,contrast,because,because,7,32,22,41,29,22,0
0,contrast,it,it,8,29,32,22,22,8,0
0,contrast,prevents,prevents,9,22,29,32,8,16,0
0,contrast,the,the,10,8,22,29,16,5,0
0,contrast,transcription,transcription,11,16,8,22,5,41,0
0,contrast,of,of,12,5,16,8,41,40,0
0,contrast,a,a,13,40,5,16,40,40,0
0,contrast,subset,subset,14,8,40,40,24,15,0
0,contrast,of,of,15,24,8,40,15,29,0
0,contrast,Mad,mad,16,15,24,8,29,31,0
0,contrast,activated,activate,17,29,15,24,31,29,0
0,contrast,genes,gene,18,31,29,15,29,9,0
0,contrast,(,(,19,29,31,29,9,19,0
0,contrast,Kirkpatrick,kirkpatrick,20,9,29,31,19,5,0
0,contrast,et,et,21,19,9,29,5,40,0
0,contrast,al.,al.,22,5,19,9,40,40,0
0,contrast,",",",",23,8,40,40,15,24,0
0,contrast,2001,2001,24,15,8,40,24,31,0
0,contrast,;,;,25,24,15,8,31,11,0
0,contrast,Rushlow,rushlow,26,31,24,15,11,22,0
0,contrast,et,et,27,11,31,24,22,7,0
0,contrast,al.,al.,28,22,11,31,7,31,0
0,contrast,",",",",29,7,22,11,31,23,0
0,contrast,2001,2001,30,31,7,22,23,16,0
0,contrast,;,;,31,23,31,7,16,5,0
0,contrast,Saller,saller,32,16,23,31,5,40,0
0,contrast,and,and,33,5,16,23,40,40,0
0,contrast,Bienz,bienz,34,17,40,40,32,9,0
0,contrast,",",",",35,32,17,40,9,23,0
0,contrast,2001,2001,36,9,32,17,23,16,0
0,contrast,),),37,23,9,32,16,5,0
0,contrast,",",",",38,16,23,9,5,40,0
0,contrast,but,but,39,5,16,23,40,40,0
0,contrast,Brinker,brinker,40,7,40,40,22,32,0
0,contrast,is,be,41,22,7,40,32,24,0
0,contrast,itself,itself,42,32,22,7,24,31,0
0,contrast,a,a,43,24,32,22,31,39,0
0,contrast,Dpp,dpp,44,31,24,32,39,29,0
0,contrast,target,target,45,39,31,24,29,31,0
0,contrast,(,(,46,29,39,31,31,16,0
0,contrast,Minami,minami,47,31,29,39,16,11,0
0,contrast,et,et,48,16,31,29,11,9,0
0,contrast,al.,al.,49,11,16,31,9,23,0
0,contrast,",",",",50,9,11,16,23,16,0
0,contrast,1999,1999,51,23,9,11,16,5,0
0,contrast,),),52,16,23,9,5,40,0
0,contrast,because,because,53,5,16,23,40,40,0
0,contrast,Mad,mad,54,9,40,40,16,11,0
0,contrast,and,and,55,16,9,40,11,16,0
0,contrast,Schnurri,schnurri,56,11,16,9,16,4,0
0,contrast,heterodimers,heterodimers,57,16,11,16,4,37,0
0,contrast,can,can,58,4,16,11,37,32,0
0,contrast,block,block,59,37,4,16,32,22,0
0,contrast,brk,brk,60,32,37,4,22,24,0
0,contrast,transcription,transcription,61,22,32,37,24,12,0
0,contrast,in,in,62,24,22,32,12,4,0
0,contrast,dpp-responsive,dpp-responsive,63,12,24,22,4,15,0
0,contrast,cells,cell,64,4,12,24,15,24,0
0,contrast,(,(,65,15,4,12,24,31,0
0,contrast,Marty,marty,66,24,15,4,31,34,0
0,contrast,et,et,67,31,24,15,34,23,0
0,contrast,al.,al.,68,34,31,24,23,16,0
0,contrast,",",",",69,23,34,31,16,11,0
0,contrast,2000,2000,70,16,23,34,11,16,0
0,contrast,),),71,11,16,23,16,7,0
0,contrast,.,.,72,16,11,16,7,16,0
0,exhibit,CtBP,ctbp,0,7,16,11,16,5,0
